time,seconds_elapsed,z,y,x
1783080723422044700,0.128044677734375,24.358335494995117,9.628120422363281,6.120242118835449
1783080723471464700,0.177464599609375,22.89333152770996,10.131211280822754,4.8466620445251465
1783080723511222000,0.217221923828125,15.269797325134277,8.163114547729492,1.0492527484893799
1783080723551057400,0.257057373046875,12.104691505432129,4.993222713470459,4.319643020629883
1783080723590758100,0.296758056640625,2.9491539001464844,4.064209461212158,3.4241292476654053
1783080723630474000,0.336473876953125,-0.35473597049713135,3.0729825496673584,1.3268201351165771
1783080723670005500,0.376005615234375,-2.633899450302124,2.1774685382843018,0.024526432156562805
1783080723709686300,0.415686279296875,-1.475175142288208,0.8177471160888672,0.3116651475429535
1783080723749559600,0.4555595703125,1.378864049911499,-0.5808576941490173,-0.3487538993358612
1783080723789108500,0.4951083984375,2.1930220127105713,-1.730010747909546,-0.6460621356964111
1783080723828977000,0.534976806640625,2.307877540588379,-1.5720844268798828,-0.3248256742954254
1783080723868466000,0.5744658203125,2.8630123138427734,4.638486862182617,-4.371088981628418
1783080723908189000,0.61418896484375,5.434698581695557,14.861821174621582,-1.8813568353652954
1783080723948057300,0.654057373046875,25.416563034057617,14.373685836791992,8.217551231384277
1783080723987569000,0.69356884765625,37.72763442993164,14.023735046386719,3.8362929821014404
1783080724027464000,0.7334638671875,21.126230239868164,11.237293243408203,3.8362929821014404
1783080724067027200,0.773027099609375,3.624528169631958,7.1958160400390625,3.9224345684051514
1783080724106726100,0.81272607421875,4.127020835876465,2.3880369663238525,-0.16689938306808472
1783080724146368300,0.8523681640625,3.5192439556121826,1.0187442302703857,-3.9116668701171875
1783080724186071000,0.892071044921875,-0.08673982322216034,0.5156532526016235,-3.2171499729156494
1783080724225981000,0.93198095703125,-4.960919380187988,0.4007977843284607,-2.1924238204956055
1783080724265469000,0.971468994140625,-3.01196551322937,-0.8344969153404236,-0.3152543902397156
1783080724305191200,1.011191162109375,-0.3355933725833893,-1.4949159622192383,-1.0671988725662231
1783080724344890000,1.05089013671875,0.24406790733337402,-0.39840495586395264,-2.6572296619415283
1783080724384570000,1.090570068359375,2.245664119720459,3.724428415298462,-2.772084951400757
1783080724424480500,1.13048046875,14.455639839172363,16.96870231628418,-1.8717855215072632
1783080724464026000,1.170026123046875,42.16632080078125,15.19741439819336,18.38824462890625
1783080724503876400,1.20987646484375,43.28197479248047,11.658430099487305,8.562117576599121
1783080724543574300,1.24957421875,12.449257850646973,11.974881172180176,4.267001152038574
1783080724583273000,1.28927294921875,2.609373092651367,6.041877269744873,3.960719585418701
1783080724622972200,1.32897216796875,1.8813568353652954,0.22851456701755524,-0.7513462901115417
1783080724662671600,1.368671630859375,0.2105683982372284,-0.2883351147174835,-4.17009162902832
1783080724702371300,1.408371337890625,-6.153143405914307,-0.13998012244701385,-2.906083106994629
1783080724742071000,1.448071044921875,-2.720041036605835,-0.8536394834518433,-0.047258246690034866
1783080724781771300,1.487771240234375,1.532004714012146,-1.3800604343414307,-1.800000786781311
1783080724821471200,1.52747119140625,0.7226324677467346,-1.0307083129882812,-2.7290141582489014
1783080724861171200,1.567171142578125,-1.7766708135604858,-0.26919254660606384,-0.8949156403541565
1783080724900871200,1.60687109375,5.291129112243652,3.336193084716797,3.855435371398926
1783080724940571400,1.6465712890625,13.733007431030273,15.546767234802246,2.9934210777282715
1783080724980271400,1.686271240234375,31.92862892150879,20.68954086303711,9.711270332336426
1783080725019971600,1.7259716796875,39.06342697143555,11.706286430358887,14.155340194702148
1783080725059671600,1.765671630859375,10.759326934814453,11.873784065246582,4.770092010498047
1783080725099330000,1.805330078125,1.316650629043579,5.313860893249512,5.880959987640381
1783080725139053600,1.845053466796875,5.099104881286621,-0.8536394834518433,1.8490537405014038
1783080725178756400,1.88475634765625,2.671586513519287,-0.058624155819416046,-3.916452407836914
1783080725218458400,1.924458251953125,-6.598806858062744,0.6454638838768005,-2.0584256649017334
1783080725257990100,1.963990234375,-3.1028928756713867,-0.7579265832901001,-0.06640082597732544
1783080725297671000,2.0036708984375,2.7864420413970947,-1.5912270545959473,-1.6277176141738892
1783080725337373700,2.043373779296875,1.3405789136886597,-0.3696911036968231,-2.9730820655822754
1783080725377264400,2.083264404296875,-0.13938191533088684,0.6550351977348328,-1.5170495510101318
1783080725416982800,2.122982666015625,3.078366279602051,4.021138668060303,0.7573283910751343
1783080725456679200,2.16267919921875,11.559127807617188,13.554741859436035,4.6402812004089355
1783080725496210400,2.20221044921875,29.826534271240234,18.59223175048828,12.483953475952148
1783080725535909000,2.2419091796875,48.37689208984375,10.164710998535156,18.948163986206055
1783080725575762700,2.2817626953125,19.14377784729004,9.45583724975586,10.578070640563965
1783080725615273700,2.321273681640625,1.9100706577301025,6.597012042999268,2.7254250049591064
1783080725654995200,2.3609951171875,2.2600209712982178,1.1001001596450806,-2.431705951690674
1783080725694863000,2.400863037109375,-1.2885349988937378,-0.5569294691085815,-4.174877166748047
1783080725734393600,2.4403935546875,-5.966503143310547,-0.005982056725770235,-3.1645078659057617
1783080725774262000,2.480261962890625,-4.036691665649414,-0.24047867953777313,-0.09990034252405167
1783080725813793000,2.51979296875,1.197009563446045,-0.8871390223503113,0.5228317379951477
1783080725853661700,2.55966162109375,-0.16331014037132263,-0.7004988193511963,-0.7800601720809937
1783080725893173200,2.59917333984375,0.11485548317432404,-0.5180460810661316,1.3124631643295288
1783080725932895200,2.638895263671875,4.577469825744629,0.6981059908866882,3.4097721576690674
1783080725972763400,2.678763427734375,14.906088829040527,8.359326362609863,3.4193434715270996
1783080726012274200,2.718274169921875,17.548961639404297,19.228723526000977,3.1752755641937256
1783080726052165400,2.758165283203125,39.364925384521484,18.02214241027832,7.4225358963012695
1783080726091695000,2.797695068359375,37.12882995605469,14.35454273223877,9.879366874694824
1783080726131582500,2.83758251953125,2.953939437866211,9.93978500366211,5.258227825164795
1783080726171071700,2.87707177734375,-0.20159530639648438,0.4630111753940582,-1.0528420209884644
1783080726190923500,2.896923583984375,-1.5086746215820312,-1.7060825824737549,-3.6819558143615723
1783080726210794200,2.916794189453125,-3.0837502479553223,-2.53399920463562,-5.008177757263184
1783080726230834200,2.936834228515625,-5.1188459396362305,-2.117648124694824,-5.175675392150879
1783080726250663000,2.956662841796875,-8.001599311828613,-1.3178470134735107,-4.648656368255615
1783080726270322700,2.97632275390625,-8.729615211486816,-1.3609179258346558,-3.298506021499634
1783080726290174200,2.99617431640625,-5.5692949295043945,-1.9597218036651611,-1.622931957244873
1783080726310045000,3.016044921875,-0.6131607890129089,-2.7978079319000244,-0.4205385744571686
1783080726330084900,3.0360849609375,2.111665964126587,-2.9030921459198,0.2063809484243393
1783080726349913600,3.05591357421875,2.403590440750122,-2.1607189178466797,0.048454657196998596
1783080726369585000,3.0755849609375,1.4219348430633545,-1.179063320159912,-0.267397940158844
1783080726389537800,3.095537841796875,0.05742774158716202,-0.25004997849464417,-0.38225340843200684
1783080726409293800,3.1152939453125,-0.6705885529518127,0.3242274820804596,0.22073788940906525
1783080726429333800,3.135333740234375,-0.12023933976888657,0.7316055297851562,1.456032633781433
1783080726449162800,3.155162841796875,1.9052850008010864,1.181456208229065,2.38983154296875
1783080726468822500,3.174822509765625,4.4961137771606445,3.053839921951294,2.3946173191070557
1783080726488694000,3.194694091796875,8.264211654663086,7.368099212646484,2.706282377243042
1783080726508734000,3.21473388671875,12.05204963684082,14.129617691040039,1.9878374338150024
1783080726528582100,3.23458203125,19.574485778808594,20.29233169555664,3.4097721576690674
1783080726548415200,3.254415283203125,34.96452331542969,16.992630004882812,11.507083892822266
1783080726568113200,3.274113037109375,50.44070053100586,13.205389976501465,12.603594779968262
1783080726587960600,3.293960693359375,49.33940505981445,12.821940422058105,10.228718757629395
1783080726607793400,3.31379345703125,32.69971466064453,11.443076133728027,10.152148246765137
1783080726627814400,3.333814453125,10.701899528503418,13.478171348571777,6.608377933502197
1783080726647474000,3.353473876953125,-0.4217349886894226,11.610573768615723,4.913661479949951
1783080726667325400,3.373325439453125,2.417947292327881,6.032305717468262,3.769293785095215
1783080726687176700,3.3931767578125,6.823133945465088,1.9142581224441528,1.8394824266433716
1783080726707047200,3.413047119140625,7.756932735443115,0.13280165195465088,-0.38703906536102295
1783080726727086600,3.433086669921875,6.066403388977051,-0.3409772217273712,-2.7529425621032715
1783080726746915000,3.4529150390625,2.245664119720459,-0.4175475537776947,-4.131806373596191
1783080726766594300,3.47259423828125,-1.8245272636413574,-0.364905446767807,-4.687539577484131
1783080726786615000,3.492614990234375,-4.257429599761963,-0.5234299302101135,-4.60558557510376
1783080726806294000,3.5122939453125,-4.113262176513672,-0.8584251403808594,-4.036093711853027
