time,seconds_elapsed,z,y,x
1783080528802762200,0.13976220703125,10.330413818359375,-0.9780662655830383,0.23030917346477509
1783080528822612700,0.15961279296875,9.758528709411621,-0.7435696125030518,-0.24825534224510193
1783080528842463200,0.179463134765625,8.58066177368164,-0.6358926296234131,-0.2721835672855377
1783080528862467800,0.1994677734375,8.12542724609375,-0.364905446767807,-0.3846462368965149
1783080528882318300,0.219318359375,7.941180229187012,-0.04187439754605293,-0.6125625967979431
1783080528902015200,0.23901513671875,7.792825222015381,0.0729810893535614,-0.7704889178276062
1783080528921865700,0.25886572265625,7.991429328918457,0.20458634197711945,-0.9858429431915283
1783080528941716200,0.27871630859375,8.391629219055176,0.3074777126312256,-1.1509476900100708
1783080528961720800,0.298720947265625,8.647661209106445,0.22612173855304718,-1.1030912399291992
1783080528981571600,0.318571533203125,9.1716890335083,0.2356930375099182,-1.0528420209884644
1783080529021118700,0.35811865234375,9.79681396484375,0.6909275650978088,-0.7920243144035339
1783080529040969500,0.377969482421875,9.918848037719727,0.7722834944725037,-0.6699903607368469
1783080529060974000,0.39797412109375,10.189236640930176,0.5688936114311218,-0.2267199456691742
1783080529080670700,0.417670654296875,10.768898010253906,0.381655216217041,-0.08075776696205139
1783080529100675300,0.43767529296875,11.13021469116211,0.15194423496723175,0.012562318705022335
1783080529120526300,0.4575263671875,10.579865455627441,0.1950150430202484,-0.3008974492549896
1783080529140184600,0.4771845703125,10.622936248779297,0.21415762603282928,-0.7824530005455017
1783080529160227600,0.4972275390625,11.44666576385498,0.22133609652519226,-0.914058268070221
1783080529179924200,0.51692431640625,12.40140151977539,0.2021935135126114,-0.6699903607368469
1783080529199774700,0.536774658203125,12.698709487915039,-0.2763710021972656,0.1178465187549591
1783080529219625200,0.556625244140625,12.327223777770996,-0.7435696125030518,0.3116651475429535
1783080529239476000,0.57647607421875,11.21635627746582,-0.9373882412910461,-0.20518454909324646
1783080529259480600,0.59648046875,10.72582721710205,-0.7411768436431885,-1.0480563640594482
1783080529279138800,0.616138916015625,9.8207426071167,-0.6287141442298889,-1.3591232299804688
1783080529298989300,0.6359892578125,9.437891006469727,-0.4989035129547119,-1.3471591472625732
1783080529318839800,0.65583984375,8.906085968017578,-0.4749752879142761,-0.511465847492218
1783080529338690300,0.675690185546875,8.834300994873047,-0.3290131092071533,0.048454657196998596
1783080529358579500,0.695579345703125,8.693124771118164,-0.039481572806835175,0.19202402234077454
1783080529378391600,0.7153916015625,8.461020469665527,0.21415762603282928,0.0771685317158699
1783080529398434800,0.735434814453125,8.139784812927246,0.4773681163787842,-0.23389841616153717
1783080529418093000,0.755093017578125,7.886145114898682,0.6406782865524292,-0.5670989751815796
1783080529437982200,0.774982177734375,7.960322856903076,0.7339983582496643,-0.7896314859390259
1783080529457832700,0.794832763671875,8.036892890930176,0.8177471160888672,-0.849452018737793
