acc_x_mean,acc_x_var,acc_x_std,acc_x_rms,acc_x_dom_freq,acc_x_spectral_energy,acc_y_mean,acc_y_var,acc_y_std,acc_y_rms,acc_y_dom_freq,acc_y_spectral_energy,acc_z_mean,acc_z_var,acc_z_std,acc_z_rms,acc_z_dom_freq,acc_z_spectral_energy,gyro_x_mean,gyro_x_var,gyro_x_std,gyro_x_rms,gyro_x_dom_freq,gyro_x_spectral_energy,gyro_y_mean,gyro_y_var,gyro_y_std,gyro_y_rms,gyro_y_dom_freq,gyro_y_spectral_energy,gyro_z_mean,gyro_z_var,gyro_z_std,gyro_z_rms,gyro_z_dom_freq,gyro_z_spectral_energy,activity,session,window_id
0.20496110804437617,-0.3644257872909242,-0.6164558438523219,-0.6216816472418748,-0.8236954106582006,-0.3601573444721436,0.23271146983658403,-0.49361538604481464,-0.6267125520348993,-0.6320643550649435,-0.40833703783737363,-0.48808921283424006,-0.06337759682422416,-0.5478781132534382,-0.6521253441874025,-0.6547244886797516,0.0009469173251641196,-0.5415888773060886,0.050226770113230464,-0.485858147033199,-0.682857780168265,-0.6859898921062928,-0.11156389269463635,-0.47773638608975905,0.025791890435048512,-0.47300713077526396,-0.7498980606198906,-0.742498603356689,0.7932287235928117,-0.46960018059670866,0.005449390482256025,-0.4951327583599981,-0.7865027754593171,-0.7740059603084418,-0.6068601060910355,-0.4889916421559869,standing,2026-07-03_12-02-19,6.0
0.19628936329663976,-0.3641525808658452,-0.6016400122924661,-0.6070460263841417,-0.44088774110217716,-0.3598713271890842,0.20415373906967996,-0.4936064015856514,-0.6255361823212477,-0.6303429257701322,0.7620913992597247,-0.48807388499106713,-0.03046354190058894,-0.5479379256853578,-0.6569586457607559,-0.659751803433438,-0.024809003366356393,-0.5416167124018241,0.03477001857078668,-0.48434097702883755,-0.6535313192613973,-0.6576984639528528,-0.1505795196421907,-0.47609398720255525,-0.04305205414289154,-0.4724476327315339,-0.7317162993446166,-0.7204704445932661,0.793228723592812,-0.46898349051988864,0.09654654282154268,-0.4937390370664984,-0.7520173811461124,-0.739329787046095,-0.4244811628048775,-0.487583208620541,standing,2026-07-03_12-01-03,0.0
0.18855768415798074,-0.3638623254317511,-0.5901310171660313,-0.5956318217849217,-0.44088774110217716,-0.3596104998068546,0.22545642431141713,-0.4934561909628111,-0.6133526139058436,-0.6187885552111838,0.9441580450303844,-0.4879388661872152,-0.04729654254204424,-0.5476777292149385,-0.6411947179623393,-0.6441132206802752,-0.5656833378882891,-0.5413818767490467,-0.07371527832065651,-0.48030461216587345,-0.6012225695920148,-0.6056653121870026,-1.2430170741737168,-0.4724780994018197,-0.09169294492245196,-0.4715103494313811,-0.7096452803230971,-0.6931179072441658,-0.9718456213299269,-0.4681346041458111,0.03150446441504722,-0.4770103275131945,-0.5837815378155182,-0.6146960907192529,-0.4244811628048775,-0.4725352463637192,standing,2026-07-03_12-01-03,1.0
0.15283965124911952,-0.3641530887692253,-0.6016628394461339,-0.6059442229119673,-0.8824215872378177,-0.3598711100141089,0.25722405933831843,-0.4935543750385552,-0.620279172869481,-0.625174858941581,-0.317894840425325,-0.4880271101907983,-0.04021829502172018,-0.5478835654355997,-0.6525132617033674,-0.6553897637570985,-0.004321339179919399,-0.5415677582275831,-0.22889788287591864,-0.48514807530080384,-0.6678383865071329,-0.6587236265421794,-0.11954436184299941,-0.47682708495484416,0.06770919089381466,-0.4704471999121203,-0.6901528569240493,-0.6842022952188619,-0.9603840996096492,-0.46717633435224937,-0.03014737580253837,-0.49402265847012805,-0.7578338683216699,-0.7400472270274135,-0.6740087170282117,-0.4878398182103155,standing,2026-07-03_12-01-03,2.0
0.235146886833341,-0.3641939273486247,-0.6035395469895353,-0.608393948224357,-0.5197010848342997,-0.35985701962908373,0.258083867631873,-0.49355784675626063,-0.6205774838896655,-0.6254311889418527,0.8906090315684255,-0.48801914899935717,-0.01721186435450212,-0.5478308809221275,-0.6490510052777195,-0.6517235744596654,-0.13086279444908835,-0.5414988541977992,-0.006482586804272044,-0.475370251918865,-0.5554185329924745,-0.5612675046811647,-0.3112321011909446,-0.4666634422794424,0.04236985407030685,-0.4707900725278917,-0.6960137362699439,-0.691236000175081,-0.8086874886059763,-0.4671546082340108,0.08766391359781413,-0.49255585721134604,-0.7310935289442926,-0.7271842308356784,-0.2592672965338874,-0.4861239787441251,standing,2026-07-03_12-01-03,3.0
0.16980072398454832,-0.36445732018010885,-0.6187007633079349,-0.6230971757188903,0.49699104931008,-0.3601243783098044,0.23350111764620962,-0.49359698405670244,-0.6244206614692992,-0.6297824463837113,-0.057208506708244074,-0.48805887472253423,-0.05119845981332134,-0.5478092453444608,-0.6477787736409261,-0.6506271509677591,-0.27721702614325827,-0.5414767382622732,0.007841696958515287,-0.48333965550199093,-0.63827255061146,-0.6429725333309931,-0.5329326637282247,-0.47473002226917466,-0.006289215171537801,-0.4723131255495146,-0.7280915220158635,-0.7212505982777332,0.566290593531317,-0.4687123654722829,0.03551506304748218,-0.49528409595590517,-0.791748957577225,-0.7842296722858549,1.3628324813994703,-0.48889737181215154,standing,2026-07-03_12-01-03,4.0
0.22025364581134163,-0.3643612614344418,-0.6123417348380377,-0.6174168894714426,-0.46939469521805127,-0.36004822828388755,0.2256471275865246,-0.493617588686734,-0.6270221011267749,-0.6323746933535888,-0.004912768029437569,-0.48808257599945154,-0.03188717877447179,-0.5479127984065852,-0.6547511594493817,-0.6575786567976877,-0.06316888524734451,-0.5415901635261369,-0.02730493455368315,-0.48527484704458684,-0.670315162577364,-0.6744362611816079,-0.20868790020237823,-0.47685121232482547,-0.0073518588211978,-0.47230043944969485,-0.727759920941851,-0.7208731848991472,-0.2690348639290795,-0.4688003831789404,0.01621856408618759,-0.4948284203647845,-0.7772957984628027,-0.770162566418977,-0.4462114198772708,-0.48852029626966165,standing,2026-07-03_12-01-03,5.0
0.1901213198469003,-0.36446580250528776,-0.6193383415881399,-0.6244188068809033,0.8341087712094167,-0.36019857165315744,0.2307012888089041,-0.49357509936060856,-0.6221485507073684,-0.6275384824287387,0.1806527563147147,-0.4880669078497354,-0.05470698304424832,-0.547795130368661,-0.6469852037887698,-0.6498029244529645,0.12058732311803423,-0.5415472038718574,0.14627907114799324,-0.48307661349072095,-0.6345947563911076,-0.6348930279853743,0.06966998731981065,-0.4761153035968063,0.024434905261287547,-0.4728221966460022,-0.7431603843561069,-0.7361857945600438,0.7200228751858783,-0.4695275702019644,0.01857344998107977,-0.4953830382541182,-0.7955223292405308,-0.7847777746740833,1.65934534403245,-0.4892102197863216,standing,2026-07-03_12-01-03,6.0
0.18713442738942992,-0.36447345796534997,-0.6199277685329327,-0.62493210779367,-0.44088774110217716,-0.3601596716059338,0.21177050322440125,-0.4935763521787052,-0.6222691600484315,-0.6274451057160217,-0.5123751211348934,-0.48804687468443486,-0.04833059620257651,-0.5478298275034844,-0.6489873518210744,-0.6518511612518391,-0.3853918930476448,-0.5415191503285822,-0.025262737230361106,-0.4850951795553787,-0.6668264336927189,-0.6710283738415532,0.12252986899069089,-0.47676962278248686,-0.005496448223738265,-0.4725577446873658,-0.7348494282240337,-0.7275964525700857,-0.7196921434838213,-0.4690832176129815,-0.0035944609245540412,-0.49532971229711864,-0.7934494934579203,-0.7749863007651896,1.3628324813994703,-0.4890140673940145,standing,2026-07-03_12-01-19,0.0
0.19586317336027806,-0.364368059262142,-0.6127502981719783,-0.6180052342263516,1.056565789808149,-0.3600338875996594,0.2511908549528181,-0.49362577564042226,-0.6282683434411855,-0.6330365052873496,-0.7158613722903366,-0.4880881644116512,-0.02443147776748019,-0.5479325682523065,-0.6564596809557987,-0.6591595825322786,-0.13086279444908835,-0.5416025897141407,-0.0066096764902649745,-0.48644473915142317,-0.6983930086118475,-0.7022980524803961,-0.3112321011909446,-0.47787707048517064,0.004312349130800358,-0.4730236048435775,-0.750549179358564,-0.7428468392650048,0.5262426882263471,-0.46944109620325997,0.0461523471785953,-0.49505139047058017,-0.7838894234360146,-0.7773359033310596,1.5430657900587321,-0.4886613067405243,standing,2026-07-03_12-01-19,1.0
