time,seconds_elapsed,z,y,x
1783080105200526600,0.120526611328125,9.528818130493164,0.6430711150169373,-0.3535395562648773
1783080105220382200,0.14038232421875,9.610174179077148,0.597607433795929,-0.3320041298866272
1783080105240153600,0.160153564453125,9.748957633972168,0.5108676552772522,-0.39421752095222473
1783080105260002800,0.1800029296875,9.794421195983887,0.49172505736351013,-0.44446679949760437
1783080105279852000,0.19985205078125,9.868598937988281,0.4893322288990021,-0.47796630859375
1783080105299701200,0.219701171875,9.8207426071167,0.544965386390686,-0.46839502453804016
1783080105339400200,0.259400146484375,9.772886276245117,0.5234299302101135,-0.36311084032058716
1783080105359249700,0.279249755859375,9.859027862548828,0.5617151260375977,-0.3798605799674988
1783080105379099100,0.29909912109375,9.863813400268555,0.5760720372200012,-0.42293140292167664
1783080105398948600,0.318948486328125,9.923633575439453,0.5473581552505493,-0.49710890650749207
1783080105418798000,0.338798095703125,9.93559741973877,0.5712863802909851,-0.5742774605751038
1783080105438647800,0.358647705078125,9.937990188598633,0.5593222975730896,-0.5138586759567261
1783080105458497500,0.37849755859375,9.887741088867188,0.5952146053314209,-0.44446679949760437
1783080105478347000,0.398346923828125,9.839884757995605,0.6478567123413086,-0.4325026869773865
1783080105498196700,0.41819677734375,9.768099784851074,0.6598208546638489,-0.4085744619369507
1783080105518046200,0.438046142578125,9.753743171691895,0.6454638838768005,-0.36311084032058716
1783080105537896000,0.45789599609375,9.777671813964844,0.633499801158905,-0.3846462368965149
1783080105557745700,0.47774560546875,9.90688419342041,0.5952146053314209,-0.45164528489112854
1783080105577595400,0.497595458984375,9.926026344299316,0.5641079545021057,-0.4253242313861847
1783080105597444900,0.51744482421875,9.849455833435059,0.5688936114311218,-0.41096729040145874
1783080105617294600,0.537294677734375,9.705886840820312,0.600000262260437,-0.3774677813053131
1783080105637144300,0.557144287109375,9.653244972229004,0.631106972694397,-0.4372883439064026
1783080105656993800,0.576993896484375,9.619745254516602,0.6071787476539612,-0.46360939741134644
1783080105676843500,0.596843505859375,9.765707015991211,0.600000262260437,-0.45164528489112854
1783080105696693200,0.616693359375,9.842277526855469,0.5330012440681458,-0.3487538993358612
1783080105716542700,0.636542724609375,9.904491424560547,0.5234299302101135,-0.4133601188659668
1783080105736392400,0.656392333984375,9.897313117980957,0.5353940725326538,-0.4731806814670563
1783080105756242200,0.6762421875,9.768099784851074,0.5282155871391296,-0.4301098585128784
1783080105776092000,0.696091796875,9.722636222839355,0.5545366406440735,-0.3966103494167328
1783080105795941600,0.715941650390625,9.674779891967773,0.5808576941490173,-0.3846462368965149
1783080105815791000,0.735791015625,9.713065147399902,0.600000262260437,-0.4085744619369507
1783080105835640800,0.755640869140625,9.693922996520996,0.5712863802909851,-0.4325026869773865
1783080105855490600,0.775490478515625,9.720243453979492,0.5593222975730896,-0.47557350993156433
1783080105875340300,0.79534033203125,9.763314247131348,0.597607433795929,-0.5216353535652161
1783080105895189800,0.815189697265625,9.808777809143066,0.6119644045829773,-0.5066801905632019
1783080105915039500,0.83503955078125,9.827920913696289,0.5760720372200012,-0.4492524564266205
1783080105934889200,0.85488916015625,9.851848602294922,0.6550351977348328,-0.4660021960735321
1783080105954739000,0.874739013671875,9.930811882019043,0.6957131624221802,-0.39182472229003906
1783080105974588400,0.89458837890625,9.827920913696289,0.7339983582496643,-0.3774677813053131
1783080105994438100,0.914438232421875,9.868598937988281,0.666999340057373,-0.3966103494167328
1783080106014272500,0.9342724609375,9.942776679992676,0.6885347366333008,-0.49232324957847595
1783080106033967400,0.95396728515625,9.923633575439453,0.6406782865524292,-0.4061816334724426
1783080106053801200,0.97380126953125,9.918848037719727,0.6502495408058167,-0.38225340843200684
1783080106093690400,1.0136904296875,9.77527904510498,0.666999340057373,-0.3798605799674988
1783080106113523700,1.033523681640625,9.713065147399902,0.6550351977348328,-0.3774677813053131
1783080106133218000,1.053218017578125,9.729815483093262,0.6550351977348328,-0.36311084032058716
1783080106153051400,1.073051513671875,9.78963565826416,0.6478567123413086,-0.3535395562648773
1783080106173091600,1.093091552734375,9.780064582824707,0.6406782865524292,-0.3487538993358612
1783080106192924700,1.112924560546875,9.727422714233398,0.6430711150169373,-0.38225340843200684
1783080106212638000,1.132637939453125,9.638887405395508,0.6741777658462524,-0.37028929591178894
1783080106232624400,1.152624267578125,9.619745254516602,0.7124629616737366,-0.3128615617752075
1783080106252337700,1.172337646484375,9.708279609680176,0.7076773047447205,-0.37028929591178894
1783080106272324000,1.192323974609375,9.784850120544434,0.6598208546638489,-0.43968117237091064
1783080106292021800,1.212021728515625,9.832706451416016,0.6263213157653809,-0.4827519655227661
1783080106311888100,1.23188818359375,9.844670295715332,0.6406782865524292,-0.4253242313861847
1783080106331870700,1.25187060546875,9.847063064575195,0.6550351977348328,-0.4133601188659668
1783080106351549700,1.2715498046875,9.856635093688965,0.6358926296234131,-0.4468596279621124
1783080106371570400,1.2915703125,9.799206733703613,0.6095715761184692,-0.5018945336341858
1783080106391233800,1.31123388671875,9.79681396484375,0.6406782865524292,-0.4301098585128784
1783080106411122400,1.331122314453125,9.715457916259766,0.6861419081687927,-0.3487538993358612
1783080106430973000,1.350972900390625,9.734601020812988,0.6717849373817444,-0.35114672780036926
1783080106450838800,1.3708388671875,9.68913745880127,0.6741777658462524,-0.42771705985069275
1783080106470820600,1.390820556640625,9.705886840820312,0.6287141442298889,-0.47796630859375
1783080106490479600,1.410479736328125,9.758528709411621,0.719641387462616,-0.49232324957847595
1783080106510334500,1.43033447265625,9.715457916259766,0.6717849373817444,-0.4301098585128784
1783080106530219000,1.450218994140625,9.827920913696289,0.6526423692703247,-0.4061816334724426
1783080106550050600,1.470050537109375,9.964311599731445,0.6502495408058167,-0.37507495284080505
1783080106570070500,1.490070556640625,9.959526062011719,0.6215356588363647,-0.31764721870422363
1783080106589748700,1.509748779296875,9.918848037719727,0.6406782865524292,-0.3320041298866272
1783080106609768700,1.529768798828125,9.799206733703613,0.6765705943107605,-0.38703906536102295
1783080106629447200,1.549447265625,9.772886276245117,0.6478567123413086,-0.43489551544189453
1783080106649486600,1.569486572265625,9.770493507385254,0.6598208546638489,-0.42771705985069275
1783080106669315300,1.5893154296875,9.808777809143066,0.6454638838768005,-0.36311084032058716
1783080106688974600,1.608974609375,9.725028991699219,0.6574280261993408,-0.38225340843200684
1783080106708829700,1.62882958984375,9.741779327392578,0.6095715761184692,-0.39421752095222473
1783080106728734000,1.64873388671875,9.715457916259766,0.633499801158905,-0.4540380835533142
1783080106748735000,1.66873486328125,9.739386558532715,0.6095715761184692,-0.4061816334724426
1783080106768563500,1.6885634765625,9.722636222839355,0.6598208546638489,-0.4061816334724426
1783080106788223000,1.708222900390625,9.720243453979492,0.6406782865524292,-0.42771705985069275
1783080106808074200,1.72807421875,9.801599502563477,0.6789634227752686,-0.37028929591178894
1783080106827944400,1.7479443359375,9.79681396484375,0.6885347366333008,-0.3439682424068451
1783080106847964700,1.767964599609375,9.765707015991211,0.6717849373817444,-0.4133601188659668
1783080106867643100,1.78764306640625,9.885348320007324,0.6909275650978088,-0.4492524564266205
1783080106887663400,1.807663330078125,9.756135940551758,0.7363911867141724,-0.3128615617752075
1783080106907342000,1.827342041015625,9.854242324829102,0.7052844762802124,-0.2793620526790619
1783080106927381500,1.847381591796875,9.80399227142334,0.7148557901382446,-0.30568310618400574
1783080106947210200,1.867210205078125,9.835099220275879,0.6550351977348328,-0.3439682424068451
1783080106966869500,1.886869384765625,9.80399227142334,0.7244270443916321,-0.37507495284080505
1783080106986720800,1.906720703125,9.708279609680176,0.6861419081687927,-0.3008974492549896
1783080107006591200,1.92659130859375,9.756135940551758,0.6382854580879211,-0.3008974492549896
1783080107026630700,1.946630615234375,9.78245735168457,0.7172485589981079,-0.35832518339157104
1783080107046463000,1.966462890625,9.78963565826416,0.6717849373817444,-0.26979073882102966
1783080107066159900,1.986159912109375,9.894919395446777,0.6741777658462524,-0.3152543902397156
1783080107086010600,2.0060107421875,9.859027862548828,0.6406782865524292,-0.29371899366378784
1783080107105876500,2.02587646484375,9.93559741973877,0.6167500615119934,-0.3128615617752075
1783080107125877800,2.045877685546875,9.904491424560547,0.6287141442298889,-0.3535395562648773
1783080107145725700,2.0657255859375,9.801599502563477,0.6167500615119934,-0.25782662630081177
1783080107165558500,2.08555859375,9.741779327392578,0.6789634227752686,-0.21236300468444824
1783080107185252000,2.105252197265625,9.605388641357422,0.6789634227752686,-0.1453639715909958
1783080107205069300,2.1250693359375,9.691530227661133,0.7124629616737366,-0.13100704550743103
1783080107224973800,2.144973876953125,9.77527904510498,0.722034215927124,-0.1860419660806656
1783080107244959700,2.164959716796875,9.753743171691895,0.6574280261993408,-0.15972091257572174
1783080107264656600,2.18465673828125,9.940383911132812,0.7124629616737366,-0.17647066712379456
1783080107284523000,2.20452294921875,9.859027862548828,0.6861419081687927,-0.09032905846834183
1783080107304524300,2.224524169921875,9.827920913696289,0.6957131624221802,-0.1094716340303421
1783080107324372200,2.244372314453125,9.81356430053711,0.7292127013206482,-0.17647066712379456
1783080107344205000,2.264205078125,9.717850685119629,0.7076773047447205,-0.21714866161346436
1783080107363902500,2.28390234375,9.739386558532715,0.7124629616737366,-0.1908276081085205
1783080107383749600,2.30374951171875,9.756135940551758,0.7603194117546082,-0.18364913761615753
1783080107403582500,2.32358251953125,9.756135940551758,0.7076773047447205,-0.1501496136188507
1783080107423622100,2.3436220703125,9.794421195983887,0.719641387462616,-0.19322042167186737
1783080107443451000,2.363450927734375,9.806385040283203,0.7148557901382446,-0.1860419660806656
1783080107463114200,2.3831142578125,9.887741088867188,0.6717849373817444,-0.19800607860088348
1783080107483003100,2.403003173828125,9.930811882019043,0.6454638838768005,-0.29371899366378784
1783080107502869500,2.422869384765625,9.930811882019043,0.6454638838768005,-0.2626122832298279
1783080107522855200,2.442855224609375,9.887741088867188,0.6406782865524292,-0.20039889216423035
