time,seconds_elapsed,z,y,x
1783080465142111000,0.082111083984375,-0.6488786935806274,-0.48203179240226746,-0.7366297841072083
1783080465181563100,0.121563232421875,-0.4295675754547119,-0.17696692049503326,-0.8813725113868713
1783080465201568000,0.141568115234375,-0.31079065799713135,0.04993423447012901,-0.6924213767051697
1783080465221264600,0.1612646484375,-0.3885549008846283,0.07656582444906235,-0.5305013060569763
1783080465241115000,0.181114990234375,-0.41358861327171326,-0.10772478580474854,-0.2908169627189636
1783080465261119700,0.20111962890625,-0.4822981059551239,-0.028362644836306572,0.0270310640335083
1783080465280970200,0.22097021484375,-0.5354281663894653,-0.12263847887516022,0.27044379711151123
1783080465300821000,0.240821044921875,-0.4269044101238251,-0.3531349003314972,0.3549990952014923
1783080465320671700,0.260671630859375,-0.18775272369384766,-0.46924862265586853,0.3171822428703308
1783080465340368400,0.280368408203125,0.048735812306404114,-0.3909517526626587,0.19054903090000153
1783080465360372700,0.300372802734375,0.17803218960762024,-0.29933908581733704,0.01957421936094761
1783080465380069400,0.3200693359375,0.20146799087524414,-0.17909744381904602,-0.12636689841747284
1783080465399881200,0.339881103515625,0.18602167069911957,-0.1284974217414856,-0.2323606312274933
1783080465419924200,0.35992431640625,0.1418132185935974,-0.2227732539176941,-0.30839383602142334
1783080465439582500,0.37958251953125,0.058722659945487976,-0.36911386251449585,-0.3296990990638733
1783080465459625200,0.399625244140625,0.008788425475358963,-0.452737033367157,-0.2588590681552887
1783080465479495400,0.419495361328125,0.0576573945581913,-0.45806336402893066,-0.118910051882267
1783080465499333400,0.43933349609375,0.13968269526958466,-0.5241097211837769,0.04247738793492317
1783080465519182600,0.4591826171875,0.1897500902414322,-0.6322339773178101,0.20279955863952637
1783080465539032000,0.479031982421875,0.17643429338932037,-0.6311687231063843,0.2942790687084198
1783080465558882000,0.498882080078125,0.08801741153001785,-0.45380231738090515,0.26884591579437256
1783080465578731800,0.518731689453125,-0.0007989477599039674,-0.2625874876976013,0.25499749183654785
1783080465598581800,0.538581787109375,-0.0822916179895401,-0.015579480677843094,0.24700801074504852
1783080465618432000,0.558431884765625,-0.11957584321498871,0.07283740490674973,0.19853851199150085
1783080465638282200,0.5782822265625,-0.07536740601062775,-0.06404897570610046,0.10532794147729874
1783080465658132500,0.598132568359375,-0.04340949282050133,-0.34567806124687195,-0.035286858677864075
1783080465677982700,0.617982666015625,-0.06897582113742828,-0.37390753626823425,-0.13062795996665955
1783080465697833200,0.637833251953125,-0.09507478028535843,0.03981423005461693,-0.023036325350403786
1783080465717683700,0.65768359375,-0.08761793375015259,0.36192330718040466,0.25073641538619995
1783080465737534000,0.677533935546875,-0.0918789878487587,0.1964079886674881,0.4316980838775635
1783080465757384400,0.697384521484375,-0.12383689731359482,-0.2684464454650879,0.40986019372940063
1783080465777235000,0.71723486328125,-0.17337165772914886,-0.47297704219818115,0.24967116117477417
1783080465797085400,0.73708544921875,-0.1723063886165619,-0.24820642173290253,0.12237215787172318
1783080465816936000,0.75693603515625,-0.11638005077838898,0.0739026665687561,0.11118689179420471
1783080465836786400,0.776786376953125,-0.05352949723601341,0.19907113909721375,0.11278478801250458
1783080465856637000,0.796636962890625,-0.0354200154542923,0.12397005409002304,0.03928159549832344
1783080465876487400,0.8164873046875,-0.11318425834178925,0.021172115579247475,-0.02889527566730976
1783080465896338000,0.836337890625,-0.12543480098247528,-0.01504684891551733,-0.011318426579236984
1783080465916188400,0.8561884765625,-0.06151897460222244,0.07816372066736221,0.013715269044041634
1783080465936039000,0.876038818359375,0.0018642114009708166,0.1117195263504982,-0.012383690103888512
1783080465955889700,0.8958896484375,0.015712639316916466,0.005725792143493891,-0.059787921607494354
1783080465975740200,0.915740234375,-0.03382211923599243,0.029161592945456505,-0.07310371845960617
1783080465995590700,0.935590576171875,-0.08868319541215897,0.12077426165342331,-0.06511423736810684
1783080466015441200,0.955441162109375,-0.12277163565158844,0.12876373529434204,-0.06404897570610046
1783080466035291600,0.975291748046875,-0.18189376592636108,0.02756369672715664,-0.06404897570610046
1783080466055142400,0.995142333984375,-0.24474431574344635,-0.09334372729063034,-0.03741738572716713
1783080466074993000,1.014992919921875,-0.2804306447505951,-0.14074796438217163,0.00892158318310976
1783080466094843400,1.034843505859375,-0.3795001804828644,0.05153212696313858,0.06218476593494415
1783080466114694000,1.05469384765625,-0.554070234298706,0.4631233811378479,0.12663321197032928
1783080466134544400,1.07454443359375,-0.6856303215026855,0.6378266215324402,0.21132168173789978
1783080466154395000,1.094394775390625,-0.6334323883056641,0.3560643792152405,0.3320959508419037
1783080466174245600,1.11424560546875,-0.47910231351852417,0.014780532568693161,0.4343612492084503
1783080466194096000,1.13409619140625,-0.3651190996170044,-0.023036325350403786,0.48442864418029785
1783080466213946600,1.153946533203125,-0.2884201407432556,0.2800311744213104,0.435959130525589
1783080466233793300,1.173793212890625,-0.1808284968137741,0.40932756662368774,0.29694223403930664
1783080466253610000,1.19360986328125,-0.11797794699668884,0.3555317521095276,0.09520793706178665
1783080466273479700,1.213479736328125,-0.25859275460243225,0.17670060694217682,-0.15779218077659607
1783080466293141500,1.2331416015625,-0.5274386405944824,0.04247738793492317,-0.3797664940357208
1783080466313014300,1.25301416015625,-0.6430197358131409,0.14314480125904083,-0.38242965936660767
1783080466333036300,1.273036376953125,-0.582832396030426,0.09627319872379303,-0.20466378331184387
1783080466352716800,1.292716796875,-0.4593949317932129,-0.31798118352890015,-0.03368896245956421
1783080466372738600,1.312738525390625,-0.35340121388435364,-0.6593981981277466,0.040879491716623306
1783080466392418800,1.332418701171875,-0.30493173003196716,-0.4479433596134186,0.06804371625185013
1783080466412440300,1.3524404296875,-0.30067065358161926,0.005193160381168127,0.06271740049123764
1783080466432100600,1.3721005859375,-0.31931278109550476,0.2539322078227997,0.040879491716623306
1783080466451972400,1.391972412109375,-0.37097805738449097,0.21398483216762543,0.009986846707761288
1783080466471993900,1.411993896484375,-0.48442864418029785,-0.08162582665681839,-0.035819489508867264
1783080466491653600,1.431653564453125,-0.5854955315589905,-0.2913496196269989,-0.0342215932905674
1783080466511505700,1.451505615234375,-0.6185187101364136,-0.20945745706558228,0.0504668653011322
1783080466531357200,1.471357177734375,-0.6536723971366882,-0.042743705213069916,0.1495363861322403
1783080466551228200,1.491228271484375,-0.7490134835243225,0.08721846342086792,0.17989639937877655
1783080466571249000,1.511248779296875,-0.8129293322563171,0.11544794589281082,0.20652799308300018
1783080466590908400,1.530908447265625,-0.7948198318481445,0.08135951310396194,0.2948117256164551
1783080466610760000,1.550760009765625,-0.7383608818054199,0.08881635963916779,0.4316980838775635
1783080466630611200,1.570611083984375,-0.7282408475875854,0.0019973693415522575,0.5169191956520081
1783080466650482000,1.59048193359375,-0.7495461106300354,-0.267913818359375,0.4972118139266968
1783080466670521600,1.610521484375,-0.792689323425293,-0.4937497079372406,0.43702441453933716
1783080466690350600,1.6303505859375,-0.8731167316436768,-0.4138549268245697,0.3960117697715759
1783080466710010400,1.65001025390625,-0.9407609701156616,-0.4191812574863434,0.32410645484924316
1783080466729862100,1.669862060546875,-0.9359672665596008,-0.38456016778945923,0.25979116559028625
